-2.143696663490871433e+06,-2.143696663490871433e+06,nan,-1.860916606662794948e+01,-1.820738786086440086e+01,-1.704582080943509936e+01,-1.608192389924079180e+01,-1.529381353640928864e+01,6.050173970072995871e+03,5.957814666068647057e+03,6.526717651900835335e+03,3.683261212814133614e+03,2.254259761444292963e+03,1.070539026715327054e+03,4.283401554338634014e+02,1.553333139098249376e+02,5.228145011095330119e+01,1.538686691690236330e+01,3.034579683095216751e+00,-8.543978659436106682e-01,-1.408195728436112404e+00,-9.402562137693166733e-01,-2.408624440431594849e-01,3.485480528324842453e-01,6.190687650814652443e-01,5.794044751673936844e-01,3.805910139344632626e-01,1.127720740623772144e-01,-1.754054320044815540e-01,-2.947361161932349205e-01,-4.076625965535640717e-01
nan,1.321446236960589886e+03,1.243922041003592312e+03,1.047562017451040447e+03,9.208804839984513819e+02,8.323503016754984856e+02,7.133263051519170403e+02,5.093621723502874374e+02,nan,nan,1.910392205845564604e+02,1.094384761461988091e+02,6.403137564565986395e+01,6.444521796703338623e+01,2.091685993010178208e+02,1.111668392736464739e+02,4.509255797136574984e+01,1.613024187739938498e+01,3.392733481605537236e+02,2.987195893037132919e+02,-1.243607378564774990e+00,-5.482200919650495052e-01,-2.176087019033730030e-01,6.137357093393802643e-03,4.292452753987163305e+00,-9.421185902319848537e-01,-5.418233578093349934e-01,3.917466990277171135e+01,-1.025468244217336178e+00,-6.406243704259395599e-01,-7.028970802202820778e-01
nan,1.922834099582396448e+03,1.833811693601775914e+03,1.712083116054534912e+03,1.611621834077872336e+03,1.384913708193693310e+03,1.264083077625837177e+03,1.102345169678330421e+03,nan,7.304307678840123117e+02,6.130224115601740777e+02,4.079004996274597943e+02,2.446006415234878659e+02,1.293644502284005284e+02,1.401347851543687284e+02,6.046466944180428982e+01,3.932320825289934874e+01,2.872691869642585516e+01,1.166368064051494002e+01,2.307429365930147469e+01,2.325533515528659336e+02,-1.158344848081469536e-01,3.818698155228048563e+00,1.034906626516021788e+01,1.585149081656709313e+01,1.859598495066165924e-01,3.442919813795015216e+00,1.471914805006235838e+00,6.031110034789890051e+01,-4.065741780214011669e-01,2.458114334335550666e+01
nan,2.504749667965807021e+03,2.372114175959955901e+03,2.284279082848690450e+03,2.166420533712487668e+03,2.020589143878780305e+03,1.760403117679990828e+03,1.640448825273662806e+03,nan,1.229427286965772510e+03,9.635314042787067592e+02,7.840480178482830524e+02,5.266000904478132725e+02,3.494184498754329979e+02,1.738646436524577439e+02,7.916759999329224229e+01,8.566060441778972745e+01,6.696959568280726671e+01,2.356582566816359758e+01,3.527703947387635708e+00,6.593410205096006393e-01,5.560679809655994177e+00,7.891430668532848358e-01,1.728853398235514760e+00,1.749457055912353098e+01,-2.211821945384144783e-01,-5.201821299269795418e-01,-3.464900422841310501e-01,2.277961093001067638e+00,2.275573946535587311e+00,5.053216745145618916e-01
nan,2.960661861077416688e+03,2.854392746475525200e+03,2.693931572980713099e+03,2.599546672831755131e+03,2.466494846057146788e+03,2.255476880514528602e+03,2.058869440664537251e+03,1.852013428360223770e+03,1.584150015276391059e+03,1.428881057864055037e+03,1.117625655606389046e+03,8.332823975840583444e+02,5.755232475949451327e+02,3.993362833075225353e+02,2.400946684242226183e+02,1.093093013539910316e+02,5.345952971698716283e+01,6.164889073800295591e+02,1.565242648730054498e+01,1.276800050260499120e+01,5.020151681266725063e+00,2.629724578931927681e+00,3.517065148800611496e+00,6.559926713840104640e+01,1.755358100868761539e+00,3.891694336198270321e-01,1.604706942895427346e+01,1.657799924723803997e+00,1.954285456798970699e+00,4.021619719412410632e+01
nan,3.368088795872405171e+03,3.389494110372848809e+03,3.178067865427583456e+03,3.104182205032091588e+03,3.029094013777561486e+03,2.767508599234744906e+03,2.463498131095897406e+03,2.434998223893810064e+03,2.060233110093977302e+03,1.878624134780839086e+03,1.551281402817927301e+03,1.206901242075022310e+03,8.982852933551184833e+02,6.032498303134925663e+02,3.590618462115526199e+02,2.008272641086950898e+02,8.206161318114027381e+01,4.538224504236131907e+01,9.991754187294282019e+01,8.759308076044544578e+01,4.315662523149512708e+01,4.803208452183753252e+00,6.395148742012679577e-01,-1.701632910408079624e-01,1.072713495232164860e+00,3.557584015652537346e-01,4.264355113729834557e+00,4.960510791558772326e+01,4.496456279605627060e+01,6.224809928797185421e+00
nan,3.854219074435997754e+03,3.703498700339347124e+03,3.683124801469501108e+03,3.587771639221347868e+03,3.500266673201695085e+03,3.306328454135917127e+03,3.033601078167557716e+03,2.836317092062905431e+03,2.529298158891964704e+03,2.200430740710347891e+03,1.940135521097574383e+03,1.596778232789132744e+03,1.208152124678250402e+03,8.674343281602486968e+02,6.043585086353123188e+02,3.076205722978338599e+02,1.669761415040120482e+02,1.207095874166116118e+02,3.679758260631933808e+01,3.047336247295606881e+02,2.949587061121128500e+02,1.724924384824698791e+02,1.733452055137604475e+00,2.961951771751046181e+00,2.570307138375937939e-01,-2.637111893855035305e-01,1.151788630522787571e+00,2.073915738891810179e+01,5.397066746023483574e+01,-3.820419963449239731e-02
nan,4.189526328404434025e+03,4.187687315648887306e+03,4.046404498283285648e+03,3.940977466269396245e+03,3.797599273724947125e+03,3.615612796555738896e+03,3.384040008865762502e+03,3.355344147390685976e+03,2.947929224871564656e+03,2.621851598576642573e+03,2.321538753173314035e+03,1.907716977298725396e+03,1.585940032456535846e+03,1.205819064703769982e+03,8.486464869095943868e+02,5.583089765426702797e+02,2.797212578277103603e+02,2.263022712711244822e+02,8.750610787607729435e+01,4.329652894828468561e+02,3.347994047356769443e+01,5.826061058789491653e+00,1.638139793695881963e+01,nan,9.579965589870698750e+01,8.337502998998388648e+01,6.250342846242710948e+01,7.108469274826347828e-01,4.520051744766533375e-01,8.904818433569744229e+00
nan,4.653449289243202657e+03,4.673531085051596165e+03,4.435371686388272792e+03,4.386901910333428532e+03,4.271438855398911983e+03,4.072647651052102447e+03,3.942176834166515619e+03,3.537092667592689395e+03,3.319797334130387753e+03,3.079406693849712610e+03,2.781370495360344648e+03,2.400400619321037084e+03,2.005165272946935147e+03,1.569910671520978212e+03,1.182095257984474301e+03,7.363535619424656034e+02,4.442707801256328821e+02,2.390305793983861804e+02,9.723286580108106136e+01,9.053651198325678706e+01,3.537823081389069557e+01,1.144282608386129141e+01,1.992263829067815095e+02,nan,3.927415586542338133e+00,1.570813834667205811e+00,5.646770245395600796e+00,3.683190556848421693e+01,3.153585043270140886e+00,1.844205497764050961e-01
nan,4.991000860207248479e+03,4.862144250530749559e+03,4.861198895438108593e+03,4.748276985385920852e+03,4.509062401366420090e+03,4.453398134307470173e+03,4.361871830333489925e+03,3.996060301684774458e+03,3.765385306654032320e+03,3.614981673257425427e+03,3.174587484116666019e+03,2.915199358508922160e+03,2.425158132484182715e+03,1.938050851252861321e+03,1.455659973981790245e+03,9.568249457236379385e+02,6.071058163247071207e+02,4.674010000228881836e+02,1.740717362826690078e+02,1.082781602679751813e+02,7.689398287935182452e+01,5.459697803156450391e+01,1.566498603019863367e+01,3.957024613395333290e+00,8.481457271147519350e+00,1.088932055979967117e+00,3.418313646223396063e+00,6.352695787441916764e+01,8.558095744810998440e-01,1.306042095180600882e+00
-7.105800435174081940e+05,5.216884549062233418e+03,5.318145964695606381e+03,5.429681368852965534e+03,5.149783630067016929e+03,4.927534418242052197e+03,4.888243776219431311e+03,4.662470398747362196e+03,4.423856790618039668e+03,4.233015198053792119e+03,4.061697470539249480e+03,3.682253038947936147e+03,3.172391960833221674e+03,2.851810039636213332e+03,2.255061781274154782e+03,1.801231378179509193e+03,1.363998077751137316e+03,8.547568999668583274e+02,4.742897236538119614e+02,2.887140805618837476e+02,1.612289367839694023e+02,7.765079255122691393e+01,1.345503931033890694e+02,6.383987744664773345e+01,4.357557491399347782e+00,5.673758499324321747e+00,1.698930960870347917e+01,3.002596526872366667e+00,5.418973157182335854e+00,3.252872865088284016e+01,-3.829022930003702641e-01
nan,5.631140244089066982e+03,5.647555036302190274e+03,5.554137321011628956e+03,5.599585631907451898e+03,5.459935406561009586e+03,5.434570893460419029e+03,5.171972236080560833e+03,4.907490734154824167e+03,4.580822443467099220e+03,4.332936413194984198e+03,4.082844368788413703e+03,3.702066820447798818e+03,3.030144243240822107e+03,2.801124462106265128e+03,2.160640787404961884e+03,1.693852184844203293e+03,1.050627946181688458e+03,6.667780021945945919e+02,4.280721204392611980e+02,2.514395895018242300e+02,7.073697549914941192e+02,6.187638193462626077e+02,3.257380049191415310e+02,3.799009376810863614e+01,8.608806048519909382e+00,5.593290207441896200e+00,3.145592530723661184e+00,6.112489628372713923e+01,-4.646643521264195442e-01,4.729832616401836276e+00
nan,6.042639103712979704e+03,5.937272662279196084e+03,6.004275296057574451e+03,5.963912911145947874e+03,5.704600771457888186e+03,5.646216600940097123e+03,5.453688945037778467e+03,5.349956545708235353e+03,5.183525271981488913e+03,4.802753498737700284e+03,4.410730112227611244e+03,4.123171745512168854e+03,3.717263169798068702e+03,3.100172910679131746e+03,2.541166878340300173e+03,2.001214976051356643e+03,1.283486416715662926e+03,9.005145240025594831e+02,5.319395893365144730e+02,4.002159811868332326e+02,1.542487061005085707e+02,1.269042244977317750e+02,7.756705682398751378e+01,2.935961250821128488e+01,4.896627676486968994e+01,1.065978912403807044e+01,2.761178855784237385e+00,1.807505376636981964e-01,3.924698353023268282e+01,7.207753183320164680e-01
nan,6.354524209701921791e+03,6.256523254744708538e+03,6.184120882471092045e+03,6.331827095626853406e+03,6.170632707311771810e+03,6.063001027753110975e+03,5.951567450799047947e+03,5.646540893943049014e+03,5.505156443822663277e+03,5.168429042499978095e+03,4.979172153599560261e+03,4.398674100060481578e+03,4.025478060666471720e+03,3.564399868746288121e+03,2.983068443070165813e+03,2.147487859182525426e+03,1.596021563346963376e+03,2.360853040511487052e+03,6.817846789401955903e+02,8.776674221490975469e+02,1.972038893406279385e+02,1.167119111074134707e+02,1.022556323688477278e+02,6.539381882804445922e+01,1.250637503853067756e+01,5.621171957813203335e+00,8.194896367378532887e+00,4.109744152985513210e+00,3.796033225953578949e-01,-6.532167880795896053e-01
nan,6.567913278358522803e+03,6.564685631630476564e+03,6.595344934570137411e+03,6.455273266266100109e+03,6.359408939830958843e+03,6.351106502142734826e+03,6.401946192854549736e+03,5.989116796716582030e+03,6.090677769167814404e+03,5.669869056041818112e+03,5.369927455272059888e+03,4.935245988596696407e+03,4.439329805906396359e+03,3.880965838718693703e+03,3.286832555823028088e+03,2.649348472793120891e+03,1.918237135419156402e+03,1.434938713478390127e+03,8.541905242097564042e+02,6.977696569436229765e+02,1.341750534008257091e+03,5.006191990082152188e+02,5.437452893604058772e+02,7.819990931823849678e+01,1.673868644696194679e+02,1.119248784659430385e+01,4.424082630779594183e+00,6.847031380981206894e+00,8.578252201434224844e+00,5.727342773694545031e+00
nan,6.956012717596720904e+03,6.960417978420387954e+03,6.947099755113013089e+03,6.829926674733869731e+03,6.941383650045376271e+03,6.876158357966225594e+03,6.671310691205319017e+03,6.645307829624507576e+03,6.371310971803031862e+03,6.044168243612162769e+03,5.828571808604057878e+03,5.329129528678022325e+03,4.865867926624137908e+03,4.247028916181065142e+03,3.695592943190596998e+03,3.040222053856123239e+03,2.282869513346347958e+03,1.609295221485663205e+03,1.818678578962571919e+03,1.502023402745136991e+03,4.137948515112511814e+02,2.303358570169657469e+02,1.463914080080576241e+02,6.867836449528113008e+01,3.077885915618389845e+01,2.638762067910283804e+01,9.709642696660012007e+00,2.726961922831833363e+00,3.592588501516729593e+00,5.041936014778912067e+00
nan,7.344769938967190683e+03,7.210570640249643475e+03,7.291539149497170001e+03,7.201140541939996183e+03,7.181085363255813718e+03,7.141797242519445717e+03,7.165675650207325816e+03,6.841927257996518165e+03,6.883262286640703678e+03,6.589025833359919488e+03,6.254456604343838990e+03,5.767024518718011677e+03,5.278257365328725427e+03,4.764113415125291795e+03,4.113320557767525315e+03,3.428196298018563539e+03,2.643623861479107291e+03,1.839799414633773267e+03,1.230722720134537667e+03,7.943802010356448591e+02,8.387900903206318617e+02,2.507653635484166443e+02,1.447343822782859206e+02,1.022789716492407024e+02,4.861807273607701063e+01,2.939887008606456220e+01,1.872764453664422035e+01,1.089052951475605369e+01,5.097730755340307951e+00,1.464992175018414855e+01
nan,7.408794123344589025e+03,7.424513979940209538e+03,7.466439123033545911e+03,7.567068883718457073e+03,7.626519167723599821e+03,7.418350270125083625e+03,7.410179866580758244e+03,7.280639340411871672e+03,6.983163476439658552e+03,6.740389890418853611e+03,6.554363430450670421e+03,6.217820179598871619e+03,5.654644395146053284e+03,5.104556787839625031e+03,4.448929665966890752e+03,3.779270843519829214e+03,2.988044838613830507e+03,2.053238881118595600e+03,1.429127116084564477e+03,3.185833038721466437e+03,6.321270030466839671e+02,3.165843167081475258e+02,3.099781553228385746e+02,5.195081898418720812e+02,7.529289751872420311e+01,3.891307254740968347e+01,1.689283156814053655e+01,7.586406799010001123e+01,2.844540337100625038e+00,1.410001595737412572e+00
nan,7.497857795971911401e+03,7.632249423701781780e+03,7.736878501417580992e+03,7.599437985557131469e+03,7.572303026526235044e+03,7.768678286502603441e+03,7.666340074338484555e+03,7.536622468036133796e+03,7.399399423380382359e+03,7.340532688884995878e+03,6.782912712051067501e+03,6.581164894462097436e+03,6.135862380906008184e+03,5.471061179801821709e+03,4.949258147162850946e+03,4.114853139095939696e+03,3.246195537841413170e+03,2.418680042228661478e+03,1.570528688774444163e+03,1.123481666062027216e+03,2.260332041100598872e+03,4.172132703438401222e+02,2.662325243721716106e+02,1.442767611639574170e+02,9.378096468281000853e+01,4.981462414376437664e+01,2.358934387098997831e+01,1.267615908989682794e+01,1.313940345752052963e+01,1.200595459435135126e+01
nan,7.688333967157173902e+03,7.749848211989272386e+03,7.795755512087605894e+03,7.985464952812995762e+03,7.961991099778562784e+03,7.831260803421027958e+03,8.046092225120868534e+03,7.850597422607708722e+03,7.607873869662638754e+03,7.512282211152371019e+03,7.237134898086544126e+03,6.764179914467036724e+03,6.422232703134417534e+03,5.729621058600489050e+03,5.216890775734093040e+03,4.455492097956594080e+03,3.639216971133369952e+03,2.586737567832693458e+03,1.908071377755142748e+03,1.263541636248119175e+03,8.086946339993737638e+02,4.270616425718180835e+02,3.422058533565141261e+02,6.809619462571572512e+02,9.196260358672589064e+01,1.920363002963131294e+02,3.641629579500295222e+01,6.943157506734132767e+01,1.380491403932683170e+01,3.997837822884321213e+00
nan,7.849708562422078103e+03,7.956324951649177819e+03,8.047561703395098448e+03,8.077655742199625820e+03,8.125084389992989600e+03,8.092816868387628347e+03,8.138495612636208534e+03,8.043410775742493570e+03,7.927264076548162848e+03,7.755392022836022079e+03,7.363596520615275949e+03,7.140887530013918877e+03,6.728031636125873774e+03,6.171236183550674468e+03,5.436735765051096678e+03,4.766863034268375486e+03,3.755374149890616536e+03,2.941781952113378793e+03,2.139381929812952876e+03,1.440780698412097991e+03,8.900829833117313683e+02,5.447540295799262822e+02,3.245189094874076545e+02,2.169518184107728302e+02,1.288873750320635736e+02,7.206323531037196517e+01,1.098776156880194321e+02,7.370048150920774788e+01,4.190015490166842937e+00,8.190415822435170412e+00
nan,8.053750510765705258e+03,7.993906402830034494e+03,8.181818754962179810e+03,8.253266420501749963e+03,8.380265755718108267e+03,8.357918246407527477e+03,8.344330462427809834e+03,8.172287111256737262e+03,8.102687399014830589e+03,7.905310738094616681e+03,7.785790094224736094e+03,7.273848562302999198e+03,7.069699081962462515e+03,6.414109602146781981e+03,5.898900770917069167e+03,5.100329033790621907e+03,4.174122587921563536e+03,3.250343621955718845e+03,2.279550042146816850e+03,1.808648645997047424e+03,9.534855806538835168e+02,6.952874627145938575e+02,1.410914843813283369e+03,3.263405308155342937e+02,1.139517620666883886e+02,7.309848410170525312e+01,5.237777146138250828e+01,3.103130371728911996e+01,1.814978733751922846e+01,4.842807671055197716e+00
nan,8.041383801318239421e+03,8.067992332791443914e+03,8.316340209736023098e+03,8.292098722229711711e+03,8.296406413855031133e+03,8.475254057146143168e+03,8.517661148281767964e+03,8.468943114678841084e+03,8.280036066749133170e+03,8.138832163852173835e+03,8.005631204005796462e+03,7.732480498922057450e+03,7.142772573261056095e+03,6.709309269518125802e+03,6.141439911935944110e+03,5.314515883961692452e+03,4.377499377487692982e+03,3.566174438854679465e+03,2.437958422030322254e+03,1.715864625903777778e+03,1.106391500935424119e+03,1.555636005071457475e+03,1.552353196255862713e+03,2.366057412885129452e+02,1.926231788892764598e+02,2.917194742707069963e+02,3.971570626134052873e+01,4.570545875793322921e+01,1.072218355000950396e+01,8.607373809441924095e+00
nan,8.096225736375898123e+03,8.308378884792793542e+03,8.376775352856609970e+03,8.416588876488152891e+03,8.603835542383138090e+03,8.516973253005184233e+03,8.544309389201924205e+03,8.556741686461493373e+03,8.485752150226850063e+03,8.424345389606896788e+03,8.218073924680706114e+03,7.884558899025432765e+03,7.404228544869460166e+03,6.994910525638144463e+03,6.323162800263147801e+03,5.536478446529246867e+03,4.762538207328412682e+03,3.652782067349646240e+03,2.788826835236977786e+03,1.882382392933592200e+03,1.309594015438575298e+03,7.636316702929325402e+02,4.266001346143893898e+02,2.857949298932217062e+02,1.753243215517140925e+02,1.013303180723451078e+02,5.082175506465137005e+01,2.579220228502526879e+01,2.194645047746598721e+01,7.465262792771682143e+00
nan,8.188058705683797598e+03,nan,8.364746407859493047e+03,8.620685923343524337e+03,8.683676994507666677e+03,8.763005135253071785e+03,8.729921608126256615e+03,8.627605714361183345e+03,8.626063912283629179e+03,8.520138489780016243e+03,8.312110336611978710e+03,8.129066896402742714e+03,7.704782076908275485e+03,7.302361644402146339e+03,6.635673225261271000e+03,5.895859672879800200e+03,5.008831283875741065e+03,4.003710433012340218e+03,2.958314109200146049e+03,3.062701123659498990e+03,1.849375673193251714e+03,9.362103608855977654e+02,1.215031309756683186e+03,3.120016656229272485e+02,1.899623092990368605e+02,1.064058989291079342e+02,5.328431727318093181e+01,3.142470862763002515e+01,8.279226054251194000e+01,9.521373177412897348e+00
nan,8.262204087634570897e+03,nan,8.470339686607476324e+03,8.655907519041094929e+03,8.763586759670637548e+03,8.885384353959932923e+03,8.818600569566246122e+03,8.798181926342193037e+03,8.799580222897231579e+03,8.697609232537914068e+03,8.562992896108422428e+03,8.240046333397272974e+03,7.921907791247591376e+03,7.534108463407959789e+03,6.911890124210156500e+03,6.231478131271898746e+03,5.191567837659269571e+03,4.209647164991125464e+03,3.226735451591201127e+03,2.252441374047193676e+03,1.486836758363991976e+03,9.753973253979347646e+02,5.841778591373004019e+02,1.240780629127286375e+03,1.756931441649794579e+02,1.593602114003151655e+02,7.224289282876998186e+01,3.654594860598444939e+01,2.202167098596692085e+01,2.188194780796766281e+01
nan,8.229893649675417691e+03,nan,8.449106879202648997e+03,8.647274576071184129e+03,8.831575021166820079e+03,8.916361520741600543e+03,8.966763940158300102e+03,9.033928821535781026e+03,8.873642029078677297e+03,8.750389580839313567e+03,8.795502834187354892e+03,8.458801125071942806e+03,8.206019332329276949e+03,7.646287576433736831e+03,7.165603006311692297e+03,6.377166220981627703e+03,5.495998624740168452e+03,4.483131016361061484e+03,3.455355048757977784e+03,4.412368846610421315e+03,4.801203277477994561e+03,1.093400812456849962e+03,6.294489285163581371e+02,3.977726767002604902e+02,2.658607179997488856e+02,1.334619127633050084e+02,2.479383757258765399e+02,4.353891662461683154e+01,8.799518728978000581e+01,1.767249930044636130e+01
nan,8.303820312739815563e+03,nan,8.716176215222571045e+03,8.743892398626543581e+03,8.914524604758247733e+03,8.982107230211608112e+03,9.049398354579228908e+03,9.051681201422121376e+03,9.075139499560464174e+03,9.045450852651149035e+03,8.835764206955209374e+03,8.570359294021502137e+03,8.407188104280270636e+03,7.900771380347199738e+03,7.388101905324030668e+03,6.664486057816073298e+03,5.697193533011246473e+03,4.746390665035229176e+03,3.853986813228577375e+03,2.573994845238048583e+03,1.895233836586587131e+03,3.506648045539855957e+03,1.173400439158314839e+03,4.326576336650177836e+02,2.723319419031031430e+02,2.409251786076929420e+02,2.011741041368804872e+02,1.277767405512277037e+02,2.823206507647410035e+01,1.902497109211981297e+01
nan,8.461893367789685726e+03,nan,8.609374209233559668e+03,8.849799946283921599e+03,8.914988548797089607e+03,8.980786174633074552e+03,9.143122847339138389e+03,9.125526278607081622e+03,9.141928268308751285e+03,9.042961801262572408e+03,8.959434092840645462e+03,8.782812122818548232e+03,8.519985701468307525e+03,8.036685679239686579e+03,7.507615344153717160e+03,6.820019662680104375e+03,6.024163390405476093e+03,4.966953874979633838e+03,3.867094789811410010e+03,2.811052653447724879e+03,1.942908826053142548e+03,1.370948997571598738e+03,9.166424025110900402e+02,6.110579866701737046e+02,7.545191005854867399e+02,1.571455684271641076e+02,1.387741296039894223e+02,1.576953526781871915e+02,3.548108066013082862e+01,1.892886245716363192e+01
nan,8.334274896369781345e+03,nan,8.670993646159768105e+03,8.873807387370150536e+03,8.928696346868760884e+03,9.114734154494479299e+03,9.199712825337890536e+03,9.158072330532129854e+03,9.218718290839344263e+03,9.184801920101512223e+03,9.157580814389046282e+03,8.955154350277036428e+03,8.821475552302785218e+03,8.387579127303790301e+03,7.801834219350013882e+03,7.106169962801970541e+03,6.210308624424505979e+03,5.228030448541510850e+03,4.051975868801120669e+03,3.646955402023158967e+03,2.167330368803348392e+03,1.644422499883919954e+03,9.166654088604263961e+02,5.974040533611550927e+02,3.537200597175396979e+02,2.456375711821019650e+02,1.295490928702056408e+02,2.377112347030779347e+02,3.439757486758753657e+01,1.698904945189133286e+01
nan,8.418680022563785315e+03,nan,8.704830545780248940e+03,8.889427685295231640e+03,9.051474534254055470e+03,9.118798298001755029e+03,9.286414702498819679e+03,9.391879864525981247e+03,9.314587277033831924e+03,9.298807348945643753e+03,9.187321141578257084e+03,9.083136182295624167e+03,8.831009530279319733e+03,8.532766206128057092e+03,7.922912591116502881e+03,7.272746525845024735e+03,6.500182035201694816e+03,5.418362123884260654e+03,4.219330764738842845e+03,3.276005668632686138e+03,2.280336410857271403e+03,1.655415756307542324e+03,9.468429563720710576e+02,6.103670525420457125e+02,4.309260666277259588e+02,2.202661056495271623e+02,4.644907375685870647e+02,2.601511863053310663e+02,4.089383448706939816e+01,3.655262114317156374e+01
